strata_id,cluster_id,number_of_individual,individual_id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,strata_y,strata_cohort,strata_sub,base_weight,pr,y,SEQN
1,15,233,2639,-0.439,0.636,-0.405,-1.241,1.216,-0.584,-2.287,0.668,-0.307,0.178,1,0,0,0,1,1,1,1,0,0,1,0,0,2.0399141630901285,0.9922191552268679,4.890860546798191,2639
1,15,233,2640,-0.568,1.252,2.209,-0.328,2.119,-0.991,0.75,1.503,1.171,-1.558,1,1,0,0,0,1,1,0,0,0,1,0,0,2.0399141630901285,0.99417808491541515,5.446174219033092,2640
1,15,233,2641,1.818,-1.094,1.228,-1.107,-0.457,0.641,0.154,-0.777,-0.78,-0.437,1,0,1,1,1,1,0,0,1,1,1,0,0,2.0399141630901285,0.7995716131462717,0.3285090532922599,2641
1,15,233,2642,0.598,0.701,-1.299,-1.188,1.035,-0.67,2.026,0.125,-0.093,-0.113,0,0,0,0,0,1,1,1,0,1,1,0,0,2.0399141630901285,0.7858659635474363,-0.7007152375914172,2642
1,15,233,2643,0.304,0.138,-0.637,0.565,-1.786,0.14,0.604,-2.363,-0.88,1.063,0,1,1,0,1,1,1,0,1,0,1,0,0,2.0399141630901285,0.17020530788653018,-0.1852236451183591,2643
1,15,233,2644,1.718,-0.935,-0.523,-0.011,1.086,1.714,1.326,-0.076,0.041,-1.532,1,0,1,1,0,1,0,1,1,1,1,0,0,2.0399141630901285,0.7615158418871788,-0.04352219273832758,2644
1,15,233,2645,-0.893,0.016,-0.814,-0.276,0.305,0.217,-0.165,0.141,0.893,0.319,0,0,0,0,0,1,1,0,0,1,1,0,0,2.0399141630901285,0.9779261194462889,5.4687075935511,2645
1,15,233,2646,0.574,1.115,-0.292,-0.687,-1.572,1.011,0.261,-0.476,0.398,1.648,0,0,1,1,0,0,1,0,0,1,1,0,0,2.0399141630901285,0.5249812050634581,0.2026958075459454,2646
1,15,233,2647,-1.012,2.458,0.088,1.331,0.353,-1.592,0.036,-0.026,-0.283,0.304,0,0,1,1,0,1,0,0,0,0,1,0,0,2.0399141630901285,0.9996874854887564,8.320129970961567,2647
1,15,233,2648,-0.482,-0.321,-1.594,0.127,-0.356,0.147,1.358,1.022,0.556,1.24,0,0,0,1,0,0,0,1,0,1,1,0,0,2.0399141630901285,0.9557154384027732,3.402737444874844,2648
1,15,233,2649,0.511,-0.965,0.099,-0.355,1.003,-0.318,-0.314,1.714,-0.075,-0.207,0,1,1,0,1,1,0,0,1,1,1,0,0,2.0399141630901285,0.25237377909147357,-0.5470559228178722,2649
1,15,233,2650,-0.56,-0.175,-0.641,0.209,0.157,0.097,-0.81,-0.205,0.404,0.567,1,1,0,0,1,1,1,1,0,1,1,0,0,2.0399141630901285,0.973283864970413,3.8498842657904326,2650
1,15,233,2651,-0.483,-1.247,0.205,-0.476,0.064,-1.622,0.278,0.086,0.958,0.865,1,0,0,1,0,1,1,0,0,1,1,0,0,2.0399141630901285,0.9976307082153397,5.455822571947733,2651
1,15,233,2652,1.473,1.206,0.081,0.293,-1.504,-0.336,0.765,-0.278,-0.66,0.257,0,0,1,0,0,0,0,1,0,0,1,0,0,2.0399141630901285,0.18440538698431688,-1.1665420193768599,2652
1,15,233,2653,1.594,-0.642,0.161,0.203,-0.516,0.022,0.263,-1.75,0.311,0.366,1,0,0,1,1,1,1,0,0,1,1,0,0,2.0399141630901285,0.9439033187094906,3.473679581640779,2653
1,15,233,2654,-0.731,0.371,-2.012,0.587,-0.056,-0.042,0.113,0.996,0.51,-0.078,0,1,0,0,1,1,0,1,1,0,1,0,0,2.0399141630901285,0.9311457644305264,3.674032172560931,2654
1,15,233,2655,-0.038,0.579,0.705,0.88,0.046,-0.052,-0.021,-0.426,0.953,0.508,0,1,1,1,1,1,0,0,1,0,1,0,0,2.0399141630901285,0.3580182509818796,-1.346674754115483,2655
1,15,233,2656,0.992,1.182,-0.015,-1.404,0.103,1.265,-0.808,-0.214,0.654,-1.226,0,1,1,1,0,1,1,1,1,1,1,0,0,2.0399141630901285,0.1704992791959047,-1.7857353741481825,2656
1,15,233,2657,-1.866,-1.966,0.377,-0.375,-0.199,0.108,0.228,-1.482,-0.458,-0.81,0,1,1,1,1,1,0,0,0,0,1,0,0,2.0399141630901285,0.998644108221973,6.101837957059072,2657
1,15,233,2658,-0.437,-1.508,1.678,-0.005,-0.524,-0.155,-0.492,1.476,-0.053,-0.673,1,0,1,1,1,0,0,1,1,0,1,0,0,2.0399141630901285,0.9911271527453688,4.974017193282199,2658
1,15,233,2659,0.936,-1.812,-0.682,0.082,-0.005,-0.975,-0.812,-0.205,-1.674,-0.132,0,1,0,0,0,0,0,0,1,0,1,0,0,2.0399141630901285,0.9180488368984236,2.6850548765314386,2659
1,15,233,2660,0.383,0.991,0.138,1.408,0.366,-1.338,-0.677,0.208,0.8,-0.76,0,1,0,1,0,0,1,0,1,1,1,0,0,2.0399141630901285,0.7722155775606839,-0.2440987951849476,2660
1,15,233,2661,-0.302,-2.556,0.439,-0.62,-1.199,-1.459,-0.714,1.582,0.143,-1.339,0,0,1,1,1,0,0,0,0,1,1,0,0,2.0399141630901285,0.9992093933611172,7.474973979069431,2661
1,15,233,2662,-1.004,0.586,1.086,-1.517,-0.584,0.852,1.305,1.072,0.357,1.235,0,1,1,0,1,0,0,0,1,1,1,0,0,2.0399141630901285,0.7951379980065159,0.6691382694067134,2662
1,15,233,2663,0.81,0.6,1.19,-0.194,0.012,-0.707,1.516,-1.452,-0.427,-2.067,0,0,1,1,0,0,1,0,1,0,1,0,0,2.0399141630901285,0.22179837340575495,-3.5778718288830467,2663
1,15,233,2664,1.46,0.077,-1.374,-0.551,0.861,0.578,-1.784,-0.518,0.257,-0.71,1,1,0,1,0,1,1,0,0,0,1,0,0,2.0399141630901285,0.8250165560366809,3.076241465712845,2664
1,15,233,2665,-2.191,-0.142,0.26,0.679,1.026,-0.175,1.678,0.695,0.5,0.367,0,0,0,1,0,1,0,1,0,0,1,0,0,2.0399141630901285,0.9983526639072022,7.371300550541669,2665
1,15,233,2666,-0.405,0.88,0.412,-1.225,-0.968,-0.766,-0.329,-0.795,1.851,0.293,1,0,0,0,1,1,0,1,0,0,1,0,0,2.0399141630901285,0.9944267223819724,4.95174548152947,2666
1,15,233,2667,1.941,-1.223,-0.882,0.898,-1.861,-1.3,-0.718,-0.513,0.486,-0.116,0,1,1,1,0,1,0,1,0,1,1,0,0,2.0399141630901285,0.03287904932896807,-1.748183654727757,2667
1,15,233,2668,0.485,-1.433,0.916,-0.224,-0.732,-1.639,-0.466,1.602,0.468,0.138,0,1,1,1,1,0,0,0,0,0,1,0,0,2.0399141630901285,0.5220537043569822,-1.325168904358447,2668
1,15,233,2669,-0.202,-1.256,0.517,-1.9,1.189,-0.039,0.751,-0.807,-0.876,-0.176,1,1,0,1,1,0,0,0,0,1,1,0,0,2.0399141630901285,0.9917094930101424,6.691776238912467,2669
1,15,233,2670,-1.17,-1.035,-0.27,0.65,1.311,1.016,1.064,0.823,-0.013,0.679,0,1,1,0,1,1,1,0,0,1,1,0,0,2.0399141630901285,0.9180398834677944,2.6375410549448546,2670
1,15,233,2671,-0.37,-0.022,-0.703,-0.502,1.132,1.178,0.981,-1.722,-0.409,0.995,1,0,0,1,1,0,0,0,0,1,1,0,0,2.0399141630901285,0.9875716278183165,4.017882200365138,2671
1,15,233,2672,0.76,-0.762,-0.301,0.729,1.348,-0.154,-0.532,0.492,-1.487,-0.73,1,0,1,1,1,0,0,0,1,1,1,0,0,2.0399141630901285,0.8612160614515857,3.8349664281471227,2672
1,15,233,2673,0.198,-0.704,-0.804,1.567,-2.088,0.377,-1.806,0.65,0.663,-0.929,0,1,0,0,1,1,1,1,1,1,1,0,0,2.0399141630901285,0.7510834548913765,1.6369773953138638,2673
1,15,233,2674,-0.455,-0.018,1.157,-0.704,0.135,-0.093,0.308,0.354,-0.157,0.904,0,1,1,0,1,1,1,1,1,0,1,0,0,2.0399141630901285,0.47878950942767595,0.061989563699509226,2674
1,15,233,2675,-0.921,1.018,-0.71,1.64,0.333,1.226,0.197,0.592,1.279,-0.955,1,0,1,1,1,1,1,0,1,0,1,0,0,2.0399141630901285,0.9813321298140641,5.4673767560616255,2675
1,15,233,2676,-0.108,-0.879,0.167,-1.829,0.752,-0.149,0.435,-0.347,0.411,0.447,1,1,1,1,1,1,1,1,0,0,1,0,0,2.0399141630901285,0.8682329073403274,3.683806879328556,2676
1,15,233,2677,-1.204,-1.334,-0.33,0.933,0.565,0.572,-1.394,0.233,-0.416,-0.758,1,0,0,0,1,1,0,1,1,0,1,0,0,2.0399141630901285,0.9990782727871729,8.235744088311861,2677
1,15,233,2678,2.675,-0.301,-0.704,-0.018,-0.762,-0.345,-0.064,-0.467,-0.222,2.531,1,1,1,1,0,0,1,0,1,1,1,0,0,2.0399141630901285,0.17084988548627897,-1.864775781520662,2678
1,15,233,2679,1.572,0.152,-0.368,0.691,-0.075,0.705,0.47,-0.636,0.629,-1.492,0,0,0,0,1,0,0,0,1,1,1,0,0,2.0399141630901285,0.24673301056767577,-2.477422608999711,2679
1,15,233,2680,0.678,-0.269,0.789,-0.585,0.071,-0.571,-1.099,0.892,0.068,-0.159,1,1,1,0,1,0,0,0,1,1,1,0,0,2.0399141630901285,0.5984820013065008,-0.18810600524048904,2680
1,15,233,2681,0.116,-0.439,1.509,0.999,0.304,-1.166,-1.246,2.119,0.089,-0.293,0,0,1,1,0,1,1,0,0,1,1,0,0,2.0399141630901285,0.49137687771926686,0.7474669407362684,2681
1,15,233,2682,-0.466,-0.563,0.538,0.729,1.084,0.546,0.062,-0.355,-0.729,-0.674,0,1,1,0,0,0,0,1,0,1,1,0,0,2.0399141630901285,0.5630998017655523,0.15240874397784887,2682
1,15,233,2683,1.846,1.124,-0.805,-0.008,0.328,-0.24,0.846,1.835,-0.11,-2.084,0,0,1,1,1,1,0,1,0,0,1,0,0,2.0399141630901285,0.08137268095339258,-3.123990806638328,2683
1,15,233,2684,-1.291,-1.073,-0.553,1.471,-1.267,2.065,-0.646,0.739,0.132,0.162,1,1,0,0,1,0,0,0,0,1,1,0,0,2.0399141630901285,0.9957097555422032,6.959440098190733,2684
1,15,233,2685,0.961,-2.273,-1.111,0.988,0.963,1.024,-0.005,-0.898,0.39,0.295,0,1,0,0,1,1,1,0,0,0,1,0,0,2.0399141630901285,0.9859268313239501,5.6507129115687285,2685
1,15,233,2686,0.233,0.665,1.668,-0.256,-1.18,0.15,-1.764,-2.053,-1.256,2.231,1,1,1,0,1,0,0,0,1,1,1,0,0,2.0399141630901285,0.7710073660505865,-1.0120899191932782,2686
1,15,233,2687,0.863,-0.105,0.599,0.58,-1.225,-0.442,0.613,-1.258,-0.437,0.272,1,0,1,0,1,1,0,0,0,1,1,0,0,2.0399141630901285,0.7600234523162774,1.162918078354029,2687
1,15,233,2688,1.411,-0.43,-0.872,1.321,0.916,0.195,1.909,1.501,-0.599,-0.303,0,1,1,1,1,0,0,0,1,0,1,0,0,2.0399141630901285,0.025772999855498486,-2.789829587977609,2688
1,15,233,2689,-0.013,1.703,-1.231,0.275,0.008,0.172,-1.388,0.069,1.011,0.554,0,1,0,0,1,0,0,0,1,0,1,0,0,2.0399141630901285,0.980753503072509,3.964051970775416,2689
1,15,233,2690,0.202,-1.566,0.37,-1.109,0.852,0.189,-1.64,0.29,-0.395,-0.887,1,1,0,0,0,1,1,1,1,1,1,0,0,2.0399141630901285,0.9948064932232346,4.37986002393833,2690
1,15,233,2691,-2.786,0.966,0.461,-1.032,-0.233,-0.726,-0.921,1.746,0.699,1.688,0,1,1,0,0,1,0,1,0,1,1,0,0,2.0399141630901285,0.9959699531585258,6.938730500299668,2691
1,15,233,2692,-0.158,-0.164,-0.096,0.825,-0.289,1.745,0.966,0.157,0.906,0.336,0,1,1,0,1,1,0,1,0,0,1,0,0,2.0399141630901285,0.3424667164364668,-2.5025614030660934,2692
1,15,233,2693,0.832,-0.159,1.195,0.522,0.512,1.862,-0.971,0.041,-0.648,-1.195,0,0,1,1,0,1,1,1,0,1,1,0,0,2.0399141630901285,0.16329189424656237,-2.7535043730924436,2693
1,15,233,2694,2.189,-1.006,0.102,0.632,-0.779,0.395,0.161,-0.056,0.312,0.033,1,0,1,0,1,0,0,0,0,1,1,0,0,2.0399141630901285,0.6958935906076354,-0.027509982863487936,2694
1,15,233,2695,-1.146,0.152,-0.789,0.403,-0.727,0.618,1.411,-0.565,-0.168,1.164,0,1,1,1,1,0,0,0,1,0,1,0,0,2.0399141630901285,0.789162920715829,1.1658172333363066,2695
1,15,233,2696,0.231,-1.434,-0.902,0.239,0.959,0.07,-0.604,0.37,0.772,-1.404,0,1,1,0,1,0,1,1,0,0,1,0,0,2.0399141630901285,0.6454593190177249,-0.7017800548812381,2696
1,15,233,2697,0.023,-0.102,-0.912,0.506,0.239,0.029,-0.328,-1.584,-1.306,-0.938,1,0,0,1,1,0,0,0,0,0,1,0,0,2.0399141630901285,0.9818752719685557,3.9787125916306834,2697
1,15,233,2698,1.379,1.604,-2.729,-2.114,0.5,-0.052,0.097,0.221,1.069,-0.474,0,0,1,1,0,0,1,1,1,0,1,0,0,2.0399141630901285,0.45502168952737676,0.7875788638661356,2698
1,15,233,2699,-0.246,-1.397,0.799,0.037,-0.833,0.875,0.009,1.338,-0.445,-0.693,1,0,1,0,0,1,0,0,1,1,1,0,0,2.0399141630901285,0.9852607466177269,3.727007540151371,2699
1,15,233,2700,-0.005,-0.277,-0.109,0.322,1.315,-0.153,-0.034,1.238,1.059,0.599,0,1,1,1,1,0,0,1,0,0,1,0,0,2.0399141630901285,0.2873093573704941,-2.0038048723715143,2700
1,15,233,2701,-0.963,-1.208,0.027,0.639,2.371,-0.273,-0.995,-0.805,-0.125,0.342,0,0,0,0,1,0,0,0,1,0,1,0,0,2.0399141630901285,0.9954589566282283,5.759554020603034,2701
1,15,233,2702,-0.019,1.209,0.521,0.448,1.755,-1.138,1.065,-0.083,-1.573,1.201,1,1,1,1,0,0,1,1,1,0,1,0,0,2.0399141630901285,0.9231164953344809,2.44089254937024,2702
1,15,233,2703,-1.159,0.704,1.547,1.1,1.484,-1.02,0.697,-0.247,-0.297,0.373,1,1,1,0,1,0,0,0,0,0,1,0,0,2.0399141630901285,0.9345879405745326,2.9466272339065287,2703
1,15,233,2704,-0.157,1.966,-1.024,2.311,-0.632,-0.324,0.949,-0.097,0.523,-0.23,1,1,1,1,0,0,0,0,1,1,1,0,0,2.0399141630901285,0.9934838823364351,4.871858620344344,2704
1,15,233,2705,-0.601,-1.816,-1.645,0.102,-1.126,1.138,-0.474,-0.592,-1.241,1.509,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0399141630901285,0.9985057553530161,7.928513999626369,2705
1,15,233,2706,-0.164,-0.548,-0.252,-0.851,-0.21,0.28,1.232,0.154,1.484,-0.488,0,0,0,1,0,1,0,0,1,0,1,0,0,2.0399141630901285,0.93296088934549,2.3518624877225536,2706
1,15,233,2707,-0.684,0.687,0.62,0.767,0.931,-1.35,0.903,0.013,-0.018,-0.052,1,1,1,1,1,1,1,0,0,1,1,0,0,2.0399141630901285,0.8966692531563742,3.991990008329793,2707
1,15,233,2708,1.663,1.392,0.823,0.271,0.193,0.614,1.871,0.667,-0.599,0.872,0,0,1,0,0,1,0,0,1,1,1,0,0,2.0399141630901285,0.20043899303287482,-2.0113441840725055,2708
1,15,233,2709,-0.572,-0.166,-0.035,0.092,1.288,-1.586,-1.523,0.352,-0.08,-1.214,1,1,1,1,1,1,0,0,0,1,1,0,0,2.0399141630901285,0.8326239595046789,2.0468798500196566,2709
1,15,233,2710,-0.035,-1.145,-1.172,2.203,0.263,0.779,0.525,0.291,0.264,1.055,1,0,0,1,1,1,0,0,0,0,1,0,0,2.0399141630901285,0.9952780866338873,6.818821392603036,2710
1,15,233,2711,-0.397,-1.8,0.449,1.113,0.534,1.118,-0.581,0.856,1.194,0.512,1,1,0,1,1,1,0,0,1,0,1,0,0,2.0399141630901285,0.9986970012483848,6.425028122909988,2711
1,15,233,2712,0.715,0.843,0.332,-1.224,0.025,-0.293,1.963,-0.538,1.928,0.002,0,1,1,0,1,0,1,0,1,1,1,0,0,2.0399141630901285,0.15257217514786345,-2.5912300346769923,2712
1,15,233,2713,1.267,2.664,-1.657,1.128,-1.155,-0.186,-0.532,-0.652,1.086,0.148,0,1,1,0,1,1,1,1,1,0,1,0,0,2.0399141630901285,0.9725533040438639,3.9433164259428573,2713
1,15,233,2714,-0.357,1.033,-0.531,-0.445,1.637,0.647,0.908,0.821,0.152,-0.207,1,1,0,1,1,0,1,1,0,0,1,0,0,2.0399141630901285,0.9882126628794541,4.262407956385051,2714
1,15,233,2715,-1.025,0.766,2.321,-0.742,-0.574,1.087,-2.523,-0.708,-1.35,0.181,0,1,1,1,0,1,0,1,1,0,1,0,0,2.0399141630901285,0.8377442529434963,1.549623205029801,2715
1,15,233,2716,0.41,0.865,0.281,1.446,0.224,-0.076,-1.192,-0.563,-1.44,-1.06,0,0,1,1,0,1,0,0,0,1,1,0,0,2.0399141630901285,0.4832582834495137,0.10399276045147807,2716
1,15,233,2717,0.53,-0.175,-1.23,-0.689,0.732,1.019,1.096,-4.542,-1.393,-0.576,0,0,1,1,0,1,0,0,1,0,1,0,0,2.0399141630901285,0.2641339178481878,-0.3743468945103494,2717
1,15,233,2718,-0.363,-0.213,-0.895,0.778,-0.368,0.152,-2.112,-1.987,1.175,1.301,1,1,1,0,1,1,1,0,1,1,1,0,0,2.0399141630901285,0.8042626350660648,-0.34240908297893613,2718
1,15,233,2719,0.682,-0.124,1.414,0.354,-0.849,-0.991,1.008,0.039,0.779,0.371,1,0,0,1,1,0,1,0,1,0,1,0,0,2.0399141630901285,0.965714942774828,2.7372240710537232,2719
1,15,233,2720,0.203,-0.763,-0.4,0.337,-0.163,0.091,0.716,-1.525,1.822,0.553,0,1,0,1,0,0,0,0,0,1,1,0,0,2.0399141630901285,0.7651189489902185,0.9380208232209732,2720
1,15,233,2721,-1.285,-0.546,1.989,-1.248,0.262,-0.536,0.451,0.675,-0.07,0.459,0,0,1,0,0,1,0,0,0,0,1,0,0,2.0399141630901285,0.9464903665542819,1.4907093157419444,2721
1,15,233,2722,0.611,0.366,0.578,-0.201,-1.139,-0.921,-1.706,-1.969,0.348,0.009,0,0,1,1,1,1,0,0,0,0,1,0,0,2.0399141630901285,0.2528894159859497,0.15717117712367012,2722
1,15,233,2723,-1.196,-1.143,-0.056,-0.113,-0.81,0.617,-0.763,-0.009,0.66,-0.19,0,1,0,0,1,0,1,1,0,1,1,0,0,2.0399141630901285,0.9910155248053788,4.180239135637544,2723
1,15,233,2724,1.323,-0.342,-1.967,0.298,-0.044,-0.843,0.607,-1.232,0.067,1.785,1,1,1,1,0,1,0,1,0,0,1,0,0,2.0399141630901285,0.4498559062323853,1.2274788950522053,2724
1,15,233,2725,0.374,0.409,-0.097,-0.385,0.877,0.38,0.008,0.905,0.222,0.232,0,0,1,0,1,1,1,0,1,1,1,0,0,2.0399141630901285,0.35986827599214444,0.006056194657993452,2725
1,15,233,2726,1.637,-1.149,0.405,-1.32,0.546,-1.179,2.394,-0.14,-0.84,-0.639,1,0,0,1,1,0,0,0,1,0,1,0,0,2.0399141630901285,0.9755884415236398,3.077512489520207,2726
1,15,233,2727,-0.096,0.095,0.229,0.531,0.328,0.074,-0.844,0.27,-1.229,0.158,1,0,1,1,1,0,0,1,1,1,1,0,0,2.0399141630901285,0.8918528247000261,0.8552084930219872,2727
1,15,233,2728,-1.56,0.894,-0.335,0.176,-0.223,0.119,0.042,-0.959,-0.28,-0.719,1,0,1,1,1,1,0,1,0,1,1,0,0,2.0399141630901285,0.9874328110679327,3.716515757615105,2728
1,15,233,2729,-1.391,-0.826,1.119,-1.082,-0.663,1.412,1.204,-0.939,1.24,-0.284,1,1,1,1,1,1,1,0,1,1,1,0,0,2.0399141630901285,0.9559785765168417,3.6457445270855877,2729
1,15,233,2730,1.286,2.229,-0.74,-0.415,3.414,-0.029,-0.421,0.039,-1.975,0.672,1,1,1,0,1,1,1,0,0,1,1,0,0,2.0399141630901285,0.9908718674001218,5.358469236358799,2730
1,15,233,2731,-0.607,-0.121,-1.876,1.019,-0.944,-0.88,-0.378,0.478,-1.345,0.02,1,0,0,1,1,0,1,1,0,1,1,0,0,2.0399141630901285,0.9903052054856748,4.636840630293472,2731
1,15,233,2732,-0.98,0.713,-0.679,-0.153,-1.623,-0.057,-0.454,0.712,-1.937,0.459,1,0,0,1,1,1,0,0,0,1,1,0,0,2.0399141630901285,0.9959020093099548,7.04797883148622,2732
1,15,233,2733,0.302,-0.043,-0.462,0.036,0.254,1.69,-1.931,1.183,0.607,-0.422,1,1,1,1,1,0,1,0,0,0,1,0,0,2.0399141630901285,0.669213964967822,-0.3298204033539618,2733
1,15,233,2734,-0.257,0.565,-0.409,-1.626,-1.219,0.747,-0.028,-0.53,-0.333,0.536,1,1,0,1,0,0,0,1,1,0,1,0,0,2.0399141630901285,0.9729068678234143,4.3141042587779275,2734
1,15,233,2735,-1.068,-2.514,-3.12,-0.072,1.764,-1.056,-0.781,-0.806,0.3,0.49,1,0,1,0,0,0,0,0,0,0,1,0,0,2.0399141630901285,0.9999167000320853,9.654882711756207,2735
1,15,233,2736,-2.531,0.091,-0.43,-0.159,-0.272,0.51,0.125,0.183,-1.553,0.801,1,0,0,0,1,1,1,0,1,0,1,0,0,2.0399141630901285,0.9985634368027098,5.243020468150885,2736
1,15,233,2737,-0.451,0.383,2.162,0.08,1.097,-2.095,-1.136,0.442,0.767,0.902,1,1,1,1,0,1,0,0,1,1,1,0,0,2.0399141630901285,0.8323636103511346,3.630763550702036,2737
1,15,233,2738,0.354,-0.156,0.701,-1.334,-0.648,-1.422,-0.762,-0.115,0.674,1.432,1,1,1,1,0,1,1,0,1,0,1,0,0,2.0399141630901285,0.6626484598357746,-2.305164458818499,2738
1,15,233,2739,-0.349,0.102,1.036,-0.993,-0.116,-0.197,0.507,1.254,-1.54,-0.207,0,1,1,0,0,0,0,1,0,1,1,0,0,2.0399141630901285,0.4287842980146332,-0.1422447405495957,2739
1,15,233,2740,-0.146,0.215,-1.875,1.354,0.348,0.332,0.726,0.676,0.652,-0.323,0,1,0,0,0,1,1,0,1,0,1,0,0,2.0399141630901285,0.7929841856013204,0.3703553915333946,2740
1,15,233,2741,-0.453,1.501,1.907,-0.56,-1.552,-0.068,-0.294,-1.093,0.852,1.073,0,0,0,0,1,1,0,0,1,0,1,0,0,2.0399141630901285,0.9943125188386611,4.879373242130447,2741
1,15,233,2742,0.235,-0.567,-0.384,1.432,1.886,0.473,-0.311,-0.517,0.902,-1.413,0,1,1,1,1,0,1,0,0,1,1,0,0,2.0399141630901285,0.24163656997687732,-3.816703889021894,2742
1,15,233,2743,0.701,0.142,-0.903,-0.649,-0.875,0.695,-1.16,0.33,-1.153,1.549,1,1,1,1,1,1,1,0,0,1,1,0,0,2.0399141630901285,0.5802858860220733,0.6683599932628195,2743
1,15,233,2744,1.327,-0.146,-0.624,0.692,-0.19,0.577,-0.518,1.258,-0.633,0.31,1,0,0,0,0,0,0,0,1,1,1,0,0,2.0399141630901285,0.9369734624010474,2.3307835385222284,2744
1,15,233,2745,-1.573,-0.082,0.211,0.302,-0.735,0.291,-1.75,0.861,1.245,-0.238,0,0,0,1,1,1,0,0,1,1,1,0,0,2.0399141630901285,0.9942769111978419,4.304626206027982,2745
1,15,233,2746,0.218,-0.362,-0.799,1.065,0.136,-0.083,2.53,-1.031,-0.614,-0.534,1,0,0,1,1,1,1,0,1,1,1,0,0,2.0399141630901285,0.9805034204293246,3.6279394840837575,2746
1,15,233,2747,-0.253,-0.583,-1.508,0.842,1.074,0.283,0.928,-0.973,-0.668,-2.114,0,0,0,1,0,1,1,0,1,0,1,0,0,2.0399141630901285,0.9453534136016967,2.312708927557143,2747
1,15,233,2748,1.053,1.212,-0.047,1.969,-2.729,1.349,1.013,0.476,-0.638,-0.702,0,1,1,1,0,1,1,0,0,1,1,0,0,2.0399141630901285,0.1635192332761313,-1.975863955888399,2748
1,15,233,2749,2.223,0.441,1.201,-0.898,-0.561,0.106,-0.054,-0.05,-0.322,-0.864,0,1,0,1,1,1,1,0,1,0,1,0,0,2.0399141630901285,0.03744435513411203,-1.362203257654866,2749
1,15,233,2750,-0.008,0.312,0.349,-0.182,-0.517,0.228,0.663,2.52,-0.305,-0.027,0,1,0,0,0,0,1,0,0,0,1,0,0,2.0399141630901285,0.753641145736846,0.8713249403181944,2750
1,15,233,2751,0.429,0.141,0.923,0.877,-0.172,0.926,-0.488,-1.333,-0.84,-2.645,1,1,1,0,1,0,1,1,1,1,1,0,0,2.0399141630901285,0.6446636931393248,-0.8470988439510241,2751
1,15,233,2752,1.056,1.667,-0.108,1.063,-1.053,-0.545,-0.473,1.392,0.52,-0.227,0,1,0,0,1,1,1,0,0,1,1,0,0,2.0399141630901285,0.8417986269213417,2.743282592467912,2752
1,15,233,2753,1.522,-1.342,-1.208,-0.838,-0.632,1.386,0.495,1.582,0.614,-1.628,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0399141630901285,0.6817329258126051,1.1307381504095875,2753
1,15,233,2754,1.2,-1.278,0.939,-0.105,-1.135,0.698,1.424,0.609,0.124,1.754,1,0,1,1,1,0,1,0,1,1,1,0,0,2.0399141630901285,0.9196844292791092,1.3296551498790967,2754
1,15,233,2755,-2.059,1.32,-0.958,-0.79,0.038,-0.622,0.783,0.604,0.152,1.756,0,1,1,1,1,1,0,0,1,1,1,0,0,2.0399141630901285,0.9923485792814855,4.974406148040989,2755
1,15,233,2756,-1.157,-0.53,-1.652,0.468,-0.051,-0.658,0.624,-1.292,-0.216,0.228,0,1,1,1,1,0,1,1,0,1,1,0,0,2.0399141630901285,0.8319740880044664,0.5648392643166757,2756
1,15,233,2757,-0.304,0.33,1.823,0.673,-0.097,-0.417,-0.159,-0.083,0.346,1.005,0,0,1,0,0,1,1,1,1,1,1,0,0,2.0399141630901285,0.6729775373492127,-0.5220432268793571,2757
1,15,233,2758,1.899,0.705,0.766,0.945,0.763,-0.515,1.471,1.228,1.099,0.611,0,0,0,1,0,1,1,1,0,0,1,0,0,2.0399141630901285,0.21480660994749437,0.08557655007583476,2758
1,15,233,2759,0.142,-0.335,0.394,-1.255,1.112,-0.701,1.24,2.638,0.879,0.241,0,1,1,0,1,1,0,0,0,1,1,0,0,2.0399141630901285,0.23739914110164687,-0.40955477443806276,2759
1,15,233,2760,0.092,0.294,1.649,-1.013,-0.002,-0.569,0.087,-0.618,-0.098,-0.941,0,0,1,0,0,1,0,0,0,1,1,0,0,2.0399141630901285,0.47682139760612763,0.182859036854516,2760
1,15,233,2761,0.099,-0.219,0.441,0.07,-1.003,0.271,-0.051,0.476,-0.585,1.008,0,0,1,1,1,1,0,0,1,0,1,0,0,2.0399141630901285,0.46374973809714937,1.9093631614797058,2761
1,15,233,2762,0.593,0.298,0.335,1.739,0.231,-0.398,0.259,-0.936,1.929,0.045,1,0,1,0,0,1,0,0,1,1,1,0,0,2.0399141630901285,0.8176620223385382,1.1710252564997472,2762
1,15,233,2763,1.275,1.347,0.229,-0.542,0.592,1.835,0.262,0.083,1.872,0.235,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0399141630901285,0.7806044157658625,0.7691950980043089,2763
1,15,233,2764,1.007,-0.561,-0.769,-0.486,0.273,-0.234,-0.428,-0.099,-0.718,0.232,1,1,1,1,1,1,0,0,1,0,1,0,0,2.0399141630901285,0.5774963632527669,1.9205258115726929,2764
